7101;[0.3258808456117873, 0.789654067905189, 1.0]
7102;[0.35888888888888887, 0.8050617283950616, 1.0]
7103;[0.29927594529364443, 0.7892196299275945, 1.0]
7104;[0.31851851851851853, 0.8148148148148149, 1.0]
7105;[0.42166836215666326, 0.8446083418107833, 1.0]
7106;[0.31732933233308325, 0.7546886721680419, 1.0]
7107;[0.3258808456117873, 0.789654067905189, 1.0]
7108;[0.3783939919121895, 0.8203350664355864, 1.0]
7109;[0.25229621125143514, 0.752391886720245, 1.0]
7110;[0.3258808456117873, 0.789654067905189, 1.0]
7111;[0.3485958485958486, 0.753968253968254, 1.0]
7112;[0.3258808456117873, 0.789654067905189, 1.0]
7113;[0.3258808456117873, 0.789654067905189, 1.0]
7114;[0.39947780678851175, 0.8550913838120104, 1.0]
7115;[0.3258808456117873, 0.789654067905189, 1.0]
7116;[0.3258808456117873, 0.789654067905189, 1.0]
7100;[0.3258808456117873, 0.789654067905189, 1.0]
7201;[0.4410569105691057, 0.8495934959349594, 1.0]
7202;[0.4500683515019804, 0.8677135546286234, 1.0]
7203;[0.3497854077253219, 0.8637339055793991, 1.0]
7204;[0.5240641711229946, 0.927807486631016, 1.0]
7205;[0.521345737224417, 0.9025105135720658, 1.0]
7206;[0.432967032967033, 0.8544566544566545, 1.0]
7207;[0.5231343283582089, 0.8917910447761194, 1.0]
7208;[0.4288827258320127, 0.8484548335974644, 1.0]
7209;[0.37077363896848137, 0.8433619866284623, 1.0]
7210;[0.6531791907514451, 0.9132947976878614, 1.0]
7211;[0.4500683515019804, 0.8677135546286234, 1.0]
7212;[0.32027649769585254, 0.8133640552995391, 1.0]
7213;[0.4486586493987049, 0.8621646623496763, 1.0]
7214;[0.6417910447761194, 0.9552238805970149, 1.0]
7215;[0.44297082228116713, 0.8514588859416445, 1.0]
7216;[0.4694736842105263, 0.8442105263157895, 1.0]
7200;[0.4500683515019804, 0.8677135546286234, 1.0]
7301;[0.4801824921585401, 0.919304248645566, 1.0]
7302;[0.5265354474211773, 0.9328412611627483, 1.0]
7303;[0.47929606625258797, 0.937888198757764, 1.0]
7304;[0.5265354474211773, 0.9328412611627483, 1.0]
7305;[0.571073985680191, 0.9446300715990454, 1.0]
7306;[0.5569313249936175, 0.9411539443451621, 1.0]
7307;[0.6072874493927125, 0.9412955465587044, 1.0]
7308;[0.5556291390728477, 0.9306291390728477, 1.0]
7309;[0.48047212952663454, 0.9255345445556792, 1.0]
