01010101;[0.22432576796281736, 0.24427538706470198, 0.5843384586573146, 0.6777289520259052, 0.8328286301810917, 0.8989306403700934, 0.9528591188542443, 0.9721972083374814, 0.9859752449718107, 0.9908110631371554, 0.99521703079261, 0.996949714700878, 1.0]
01010102;[0.4044522030641525, 0.4365369173407043, 0.6898929133004789, 0.7608200263952603, 0.8725701283645813, 0.9122301934145447, 0.9564428862612251, 0.9773274220321908, 0.9895783507830732, 0.9940916512181397, 0.9977925575695992, 0.9997331077151097, 1.0]
01010103;[0.3083928806278906, 0.3227155378670246, 0.6409625166421092, 0.711164424913847, 0.8965342128527156, 0.9411999718939528, 0.9857516004548315, 0.990194357195817, 0.9946857794187104, 0.9946857794187104, 1.0, 1.0, 1.0]
01010100;[0.2996893858812053, 0.324482747062899, 0.6286765332323319, 0.712436625962459, 0.850458822670261, 0.905235263596047, 0.955038512426733, 0.9746319162497908, 0.9876607260264195, 0.9922459729525824, 0.9963818656740638, 0.9981562016718561, 1.0]
01010201;[0.22745194404040783, 0.24501519606160804, 0.5836874272348247, 0.6739033431757598, 0.8286797967143065, 0.8968062985093245, 0.9516066405616566, 0.9716161213745189, 0.9881050311633238, 0.9937464700199972, 0.9963611542863491, 0.9982594557403156, 1.0]
01010202;[0.3885513351281915, 0.4209635619356776, 0.6593862329147386, 0.741842665936175, 0.865878660874035, 0.9121868458894108, 0.9555631082796964, 0.9728652979736035, 0.9877568940517113, 0.9915086555767612, 0.9954241303263929, 0.9980637762232226, 1.0]
01010203;[0.26460966532595503, 0.2894000249430722, 0.6361036429984869, 0.7106659322120641, 0.8841853073479244, 0.9460330614743491, 0.9807335289784248, 0.9961130127517954, 1.0, 1.0, 1.0, 1.0, 1.0]
01010200;[0.2942746369651188, 0.31811423546789097, 0.6160570322847552, 0.702708028335169, 0.8452780617666787, 0.9043897685930701, 0.953985529626826, 0.9727584733193179, 0.988268886831544, 0.9929951539042873, 0.9960727878113702, 0.9982244419771533, 1.0]
01010301;[0.2197385654673801, 0.236962671096696, 0.5788659059520386, 0.6694785295952725, 0.82929522281911, 0.8961778633824798, 0.9506187921164827, 0.9706110530434993, 0.9873376080893842, 0.9936227794299352, 0.9963027764857116, 0.9985727826333967, 1.0]
01010302;[0.38843947956534935, 0.41925721244187947, 0.6643288028466303, 0.741316292953925, 0.8583779663386596, 0.9085720923415456, 0.9546042186847826, 0.9756632438563579, 0.9876237514292308, 0.9931463239864798, 0.9962596742611746, 0.9980405487786834, 1.0]
01010303;[0.3281159635082554, 0.35040249534398155, 0.7072398803533145, 0.778616007810066, 0.8963472591515583, 0.9528171540829348, 0.9788135859516286, 0.9831342593911487, 0.9918702626591649, 0.9918702626591649, 0.9918702626591649, 1.0, 1.0]
01010300;[0.2915939458209006, 0.3145208443681739, 0.6168958802335934, 0.7014921839799486, 0.8427642743421507, 0.9025095272680679, 0.9528213050362441, 0.9729873963907762, 0.9875636007726929, 0.9933901099156839, 0.9961868343003181, 0.9983865051631384, 1.0]
01010401;[0.22530147562031988, 0.24662820146120948, 0.5789965137707831, 0.6757133343586508, 0.8254662253436216, 0.8867046657070567, 0.9434365780875507, 0.9638610332321982, 0.9830473974469318, 0.990166233500867, 0.9960036790567418, 0.999064511930396, 1.0]
